sentence_id,word,pos,tag
156,production,NN,B-Skill
156,of,IN,I-Skill
156,P,NNP,I-Skill
156,L,NNP,I-Skill
156,',POS,I-Skill
156,s,NN,I-Skill
156,The,DT,O
156,ideal,JJ,O
156,candidate,NN,O
156,will,MD,O
156,be,VB,O
156,ACA,NNP,B-Qualification
156,or,CC,O
156,AACA,NNP,B-Qualification
156,qualified,VBD,O
156,",",",",O
156,have,VBP,O
156,experience,NN,O
156,of,IN,O
156,an,DT,O
156,audit,NN,B-Skill
156,role,NN,O
156,within,IN,O
156,practice,NN,O
156,and,CC,O
156,be,VB,O
156,looking,VBG,O
156,for,IN,O
156,the,DT,O
156,first,JJ,O
156,move,NN,O
156,into,IN,O
156,industry,NN,O
156,.,.,O
157,you,PRP,O
157,will,MD,O
157,still,RB,O
157,be,VB,B-Skill
157,part,NN,I-Skill
157,of,IN,I-Skill
157,an,DT,I-Skill
157,office,NN,I-Skill
157,team,NN,I-Skill
157,with,IN,O
157,all,PDT,O
157,the,DT,O
157,community,NN,O
157,and,CC,O
157,collective,JJ,O
157,achievement,NN,O
157,that,WDT,O
157,goes,VBZ,O
157,with,IN,O
157,that,DT,O
157,.,.,O
157,This,DT,O
158,Ability,NN,O
158,to,TO,O
158,qualify,VB,B-Skill
158,all,DT,I-Skill
158,prospects,NNS,I-Skill
158,",",",",O
158,track,NN,B-Skill
158,progress,NN,I-Skill
158,through,IN,I-Skill
158,the,DT,I-Skill
158,sales,NNS,I-Skill
158,cycle,NN,I-Skill
158,",",",",O
158,and,CC,O
158,substantially,RB,O
158,contribute,VB,B-Skill
158,to,TO,I-Skill
158,pipeline,NN,I-Skill
158,growth,NN,I-Skill
158,including,VBG,O
158,having,VBG,O
158,previously,RB,O
158,called,VBN,B-Skill
158,on,IN,I-Skill
158,contacts,NNS,I-Skill
158,at,IN,O
158,potential,JJ,O
158,customers,NNS,O
158,in,IN,O
158,the,DT,O
158,IT,NNP,B-Domain
158,Networking,NNP,I-Domain
158,and,CC,O
158,/,NNP,O
158,or,CC,O
158,Security,NNP,B-Domain
158,space,NN,O
158,.,.,O
159,You,PRP,O
159,will,MD,O
159,be,VB,O
159,passionate,JJ,B-Skill
159,about,IN,O
159,customer,NN,B-Skill
159,service,NN,I-Skill
159,and,CC,O
159,health,NN,B-Skill
159,and,CC,I-Skill
159,fitness,NN,I-Skill
159,and,CC,O
159,you,PRP,O
159,will,MD,O
159,be,VB,O
159,the,DT,O
159,type,NN,O
159,of,IN,O
159,manager,NN,B-Occupation
159,who,WP,O
159,enjoys,VBZ,O
159,leading,VBG,B-Skill
159,from,IN,I-Skill
159,the,DT,I-Skill
159,front,NN,I-Skill
159,and,CC,O
159,engaging,VBG,B-Skill
159,with,IN,I-Skill
159,members,NNS,I-Skill
159,on,IN,O
159,the,DT,O
159,gym,NN,O
159,floor,NN,O
159,",",",",O
159,not,RB,O
159,a,DT,O
159,back,JJ,B-Occupation
159,office,NN,I-Occupation
159,manager,NN,I-Occupation
159,so,IN,O
159,an,DT,O
159,outgoing,JJ,B-Skill
159,disposition,NN,I-Skill
159,is,VBZ,O
159,essential,JJ,O
159,For,IN,O
159,more,JJR,O
159,information,NN,O
159,please,NN,O
159,click,NN,O
159,on,IN,O
159,the,DT,O
159,apply,NN,O
159,button,NN,O
160,Aston,NNP,O
160,Recruitment,NNP,O
160,is,VBZ,O
160,acting,VBG,O
160,as,IN,O
160,an,DT,O
160,Employment,NNP,B-Skill
160,Agency,NNP,I-Skill
160,in,IN,O
160,relation,NN,O
160,to,TO,O
160,this,DT,O
160,vacancy,NN,O
160,.,.,O
161,Experience,NN,O
161,in,IN,O
161,this,DT,O
161,market,NN,O
161,would,MD,O
161,be,VB,O
161,useful,JJ,O
161,but,CC,O
161,resilience,NN,B-Skill
161,",",",",O
161,drive,NN,B-Skill
161,and,CC,O
161,enthusiasm,NN,B-Skill
161,will,MD,O
161,be,VB,O
161,the,DT,O
161,deciding,JJ,O
161,factor,NN,O
161,along,IN,O
161,with,IN,O
161,face,NN,B-Skill
161,to,TO,I-Skill
161,face,NN,I-Skill
161,business,NN,I-Skill
161,sales,NNS,I-Skill
161,presentation,NN,I-Skill
161,skills,NNS,I-Skill
161,.,.,O
162,You,PRP,O
162,will,MD,O
162,have,VB,O
162,experience,NN,O
162,managing,VBG,B-Skill
162,printed,JJ,I-Skill
162,materials,NNS,I-Skill
162,such,JJ,O
162,as,IN,O
162,catalogues,NNS,O
162,",",",",O
162,and,CC,O
162,will,MD,O
162,be,VB,O
162,happy,JJ,O
162,to,TO,O
162,work,VB,O
162,alongside,RB,O
162,other,JJ,O
162,Art,NNP,B-Occupation
162,Directors,NNPS,I-Occupation
162,and,CC,O
162,Copywriters,NNPS,B-Occupation
162,.,.,O
163,Assisting,VBG,O
163,in,IN,O
163,developing,VBG,B-Skill
163,business,NN,I-Skill
163,plans,NNS,I-Skill
163,",",",",O
163,hold,VBP,B-Skill
163,/,JJ,I-Skill
163,sell,NN,I-Skill
163,decisions,NNS,I-Skill
163,and,CC,O
163,portfolio,NN,B-Skill
163,strategies,NNS,I-Skill
163,.,.,O
164,If,IN,O
164,you,PRP,O
164,are,VBP,O
164,interested,JJ,O
164,in,IN,O
164,applying,VBG,O
164,for,IN,O
164,this,DT,O
164,role,NN,O
164,within,IN,O
164,ATA,NNP,O
164,",",",",O
164,please,VB,O
164,forward,RB,O
164,your,PRP$,O
164,CV,NN,O
164,to,TO,O
164,All,DT,O
164,correspondence,NN,O
164,will,MD,O
164,be,VB,O
164,dealt,VBN,O
164,with,IN,O
164,in,IN,O
164,the,DT,O
164,strictest,NN,O
164,of,IN,O
164,confidence,NN,O
165,They,PRP,O
165,are,VBP,O
165,a,DT,O
165,UK,NNP,O
165,PLC,NNP,O
165,and,CC,O
165,they,PRP,O
165,offer,VBP,O
165,a,DT,O
165,unique,JJ,O
165,product,NN,O
165,to,TO,O
165,UK,NNP,O
165,businesses,NNS,O
165,.,.,O
166,Understanding,NN,O
166,of,IN,O
166,safety,NN,B-Skill
166,responsibilities,NNS,I-Skill
166,and,CC,O
166,company,NN,O
166,policies,NNS,O
166,for,IN,O
166,the,DT,O
166,environment,NN,O
166,.,.,O
167,Success,NN,O
167,in,IN,O
167,this,DT,O
167,role,NN,O
167,is,VBZ,O
167,all,DT,O
167,about,IN,O
167,being,VBG,O
167,resilient,JJ,B-Skill
167,",",",",O
167,confident,JJ,B-Skill
167,and,CC,O
167,self,PRP,B-Skill
167,motivated,VBD,I-Skill
167,.,.,O
168,Key,NNP,O
168,skills,NNS,O
168,MS,NNP,B-Skill
168,Windows,NNP,I-Skill
168,Server,NNP,I-Skill
168,and,CC,O
168,Desktop,NNP,B-Skill
168,Technologies,NNPS,I-Skill
168,Active,NNP,I-Skill
168,Directory,NNP,I-Skill
168,design,NN,I-Skill
168,",",",",O
168,admin,NN,B-Skill
168,",",",",O
168,and,CC,O
168,architecture,NN,B-Skill
168,MS,NNP,I-Skill
168,Exchange,NNP,I-Skill
168,Server,NNP,I-Skill
168,Backup,NNP,I-Skill
168,and,CC,I-Skill
168,Restore,NNP,I-Skill
168,technologies,NNS,I-Skill
168,in,IN,O
168,a,DT,O
168,MS,NNP,B-Skill
168,Windows,NNP,I-Skill
168,environment,NN,O
168,Administration,NNP,B-Skill
168,scripting,VBG,I-Skill
168,skills,NNS,I-Skill
168,in,IN,O
168,MS,NNP,B-Skill
168,Windows,NNP,I-Skill
168,VB,NNP,I-Skill
169,London,NNP,O
169,/,NNP,O
169,Finance,NNP,O
169,/,NNP,O
169,South,NNP,O
169,East,NNP,O
169,/,NNP,O
169,Essex,NNP,O
169,/,NNP,O
169,Berkshire,NNP,O
169,/,NNP,O
169,Hertfordshire,NNP,O
169,/,NNP,O
169,Bucks,NNP,O
169,/,NNP,O
169,Hampshire,NNP,O
169,/,NNP,O
169,Surrey,NNP,O
169,/,NNP,O
169,Middlesex,NNP,O
169,/,NNP,O
169,Herts,NNP,O
169,/,NNP,O
169,Kent,NNP,O
169,/,NNP,O
169,Square,NNP,O
169,Mile,NNP,O
169,/,NNP,O
169,City,NNP,O
169,of,IN,O
169,London,NNP,O
170,Remain,NNP,O
170,knowledgeable,JJ,O
170,and,CC,O
170,uptodate,JJ,O
170,on,IN,O
170,product,NN,B-Skill
170,roadmap,NN,I-Skill
170,",",",",O
170,industry,NN,B-Skill
170,changes,NNS,I-Skill
170,",",",",O
170,and,CC,O
170,competitive,JJ,B-Skill
170,landscape,NN,I-Skill
170,.,.,O
171,Adhesion,NN,B-Skill
171,to,TO,I-Skill
171,the,DT,I-Skill
171,maintenance,NN,I-Skill
171,systems,NNS,I-Skill
171,including,VBG,O
171,following,VBG,B-Skill
171,the,DT,I-Skill
171,PM,NNP,I-Skill
171,and,CC,I-Skill
171,stores,NNS,I-Skill
171,system,NN,I-Skill
171,.,.,O
172,The,DT,O
172,ideal,JJ,O
172,candidate,NN,O
172,will,MD,O
172,have,VB,O
172,produced,VBN,B-Skill
172,and,CC,I-Skill
172,developed,VBD,I-Skill
172,a,DT,I-Skill
172,range,NN,I-Skill
172,of,IN,I-Skill
172,conferences,NNS,I-Skill
172,from,IN,O
172,inception,NN,O
172,to,TO,O
172,on,IN,B-Skill
172,the,DT,I-Skill
172,day,NN,I-Skill
172,management,NN,I-Skill
172,.,.,O
173,CMA,NNP,O
173,are,VBP,O
173,recruiting,VBG,O
173,for,IN,O
173,a,DT,O
173,prestigious,JJ,O
173,market,NN,O
173,leading,VBG,O
173,business,NN,O
173,in,IN,O
173,Basingstoke,NNP,O
173,",",",",O
173,Hampshire,NNP,O
173,.,.,O
174,hours,NNS,O
174,",",",",O
174,please,VB,O
174,assume,VB,O
174,that,IN,O
174,your,PRP$,O
174,application,NN,O
174,has,VBZ,O
174,not,RB,O
174,been,VBN,O
174,successful,JJ,O
174,.,.,O
175,Management,NN,B-Skill
175,of,IN,I-Skill
175,all,DT,I-Skill
175,areas,NNS,I-Skill
175,of,IN,I-Skill
175,distribution,NN,I-Skill
175,domestic,JJ,O
175,and,CC,O
175,international,JJ,O
175,and,CC,O
175,negotiation,NN,B-Skill
175,of,IN,I-Skill
175,best,JJS,I-Skill
175,rate,NN,I-Skill
175,tariffs,NNS,I-Skill
175,with,IN,I-Skill
175,distribution,NN,I-Skill
175,suppliers,NNS,I-Skill
175,.,.,O
176,If,IN,O
176,you,PRP,O
176,have,VBP,O
176,demonstrable,JJ,O
176,",",",",O
176,successful,JJ,O
176,background,NN,O
176,in,IN,O
176,Dynamics,NNP,B-Skill
176,CRM,NNP,I-Skill
176,Development,NNP,I-Skill
176,",",",",O
176,then,RB,O
176,my,PRP$,O
176,client,NN,O
176,will,MD,O
176,want,VB,O
176,to,TO,O
176,hear,VB,O
176,from,IN,O
176,you,PRP,O
176,To,TO,O
176,discuss,VB,O
176,this,DT,O
176,and,CC,O
176,other,JJ,O
176,exciting,VBG,O
176,MS,NNP,B-Skill
176,CRM,NNP,I-Skill
176,/,NNP,O
176,Dynamics,NNP,B-Skill
176,CRM,NNP,I-Skill
176,opportunities,NNS,O
176,in,IN,O
176,more,JJR,O
176,detail,NN,O
176,please,NN,O
176,send,VB,O
176,your,PRP$,O
176,CV,NNP,O
176,to,TO,O
176,Click,NNP,O
176,here,RB,O
176,to,TO,O
176,contact,VB,O
176,this,DT,O
176,recruiter,NN,B-Occupation
176,or,CC,O
176,call,VB,O
176,Daniel,NNP,O
176,Banham,NNP,O
176,on,IN,O
177,****,JJ,O
177,****,NN,O
177,or,CC,O
177,for,IN,O
177,similar,JJ,O
177,positions,NNS,O
177,visit,NN,O
177,www,NN,O
177,.,.,O
177,strgroup,NN,O
177,.,.,O
177,co,NN,O
177,.,.,O
177,uk,JJ,O
177,STR,NNP,O
177,Limited,NNP,O
177,is,VBZ,O
177,acting,VBG,O
177,as,IN,O
177,an,DT,O
177,Employment,NNP,O
177,Agency,NNP,O
177,in,IN,O
177,relation,NN,O
177,to,TO,O
177,this,DT,O
177,vacancy,NN,O
177,.,.,O
178,Our,PRP$,O
178,client,NN,O
178,is,VBZ,O
178,recognized,VBN,O
178,globally,RB,O
178,as,IN,O
178,a,DT,O
178,market,NN,O
178,leader,NN,O
178,in,IN,O
178,the,DT,O
178,provision,NN,O
178,of,IN,O
178,highest,JJS,O
178,quality,NN,O
178,and,CC,O
178,efficient,JJ,O
178,Materials,NNS,B-Skill
178,Handling,VBG,I-Skill
178,and,CC,O
178,sortation,NN,B-Skill
178,solutions,NNS,I-Skill
178,for,IN,O
178,a,DT,O
178,diverse,JJ,O
178,range,NN,O
178,of,IN,O
178,applications,NNS,O
178,",",",",O
178,and,CC,O
178,as,IN,O
178,a,DT,O
178,result,NN,O
178,of,IN,O
178,a,DT,O
178,recent,JJ,O
178,expansion,NN,O
178,exercise,NN,O
178,and,CC,O
178,an,DT,O
178,ongoing,JJ,O
178,planned,JJ,O
178,programme,NN,O
178,of,IN,O
178,continuous,JJ,O
178,strategic,JJ,O
178,growth,NN,O
178,",",",",O
178,an,DT,O
178,urgent,JJ,O
178,need,NN,O
178,has,VBZ,O
178,arisen,VBN,O
178,to,TO,O
178,recruit,VB,O
178,an,DT,O
178,enthusiastic,JJ,B-Skill
178,and,CC,O
178,highly,RB,O
178,capable,JJ,B-Skill
178,Field,NNP,B-Occupation
178,Service,NNP,I-Occupation
178,professional,JJ,I-Occupation
178,to,TO,O
178,complement,VB,O
178,their,PRP$,O
178,established,VBN,O
178,and,CC,O
178,successful,JJ,O
178,team,NN,O
178,.,.,O
179,****,RB,O
179,25,CD,O
179,days,NNS,O
179,annual,JJ,O
179,holiday,NN,O
179,",",",",O
179,on,IN,O
179,site,NN,O
179,parking,NN,O
179,and,CC,O
179,relative,JJ,O
179,corporate,JJ,O
179,benefits,NNS,O
179,.,.,O
180,Proven,RB,O
180,cost,NN,B-Skill
180,reduction,NN,I-Skill
180,experience,NN,O
180,using,VBG,O
180,various,JJ,O
180,techniques,NNS,O
180,Good,JJ,O
180,track,NN,O
180,record,NN,O
180,of,IN,O
180,achieving,VBG,B-Skill
180,targets,NNS,I-Skill
180,and,CC,O
180,project,NN,B-Skill
180,based,VBN,I-Skill
180,deliverables,NNS,I-Skill
181,Restore,RB,B-Skill
181,a,DT,I-Skill
181,failed,VBD,I-Skill
181,IT,NNP,I-Skill
181,Service,NNP,I-Skill
181,as,RB,O
181,quickly,RB,O
181,as,IN,O
181,possible,JJ,O
181,Implement,NNP,B-Skill
181,the,DT,I-Skill
181,Service,NNP,I-Skill
181,Desk,NNP,I-Skill
181,and,CC,I-Skill
181,Incident,NNP,I-Skill
181,Management,NNP,I-Skill
181,process,NN,I-Skill
182,Highly,NNP,O
182,numerate,NN,B-Skill
182,with,IN,O
182,strong,JJ,O
182,data,NNS,B-Skill
182,collection,NN,I-Skill
182,",",",",O
182,analytical,JJ,B-Skill
182,and,CC,O
182,financial,JJ,B-Skill
182,skills,NNS,O
183,So,RB,O
183,if,IN,O
183,you,PRP,O
183,are,VBP,O
183,looking,VBG,O
183,to,TO,O
183,earn,VB,O
183,your,PRP$,O
183,true,JJ,O
183,worth,NN,O
183,and,CC,O
183,you,PRP,O
183,are,VBP,O
183,a,DT,O
183,proven,JJ,O
183,sales,NNS,B-Skill
183,person,NN,O
183,then,RB,O
183,this,DT,O
183,could,MD,O
183,be,VB,O
183,the,DT,O
183,opportunity,NN,O
183,for,IN,O
183,you,PRP,O
183,.,.,O
184,Due,JJ,O
184,to,TO,O
184,continual,JJ,O
184,developments,NNS,O
184,",",",",O
184,a,DT,O
184,fantastic,JJ,B-Skill
184,opportunity,NN,O
184,has,VBZ,O
184,recently,RB,O
184,arisen,VBN,O
184,with,IN,O
184,one,CD,O
184,of,IN,O
184,our,PRP$,O
184,most,RBS,O
184,prestigious,JJ,B-Skill
184,clients,NNS,O
184,.,.,O
185,Here,RB,O
185,",",",",O
185,you,PRP,O
185,will,MD,O
185,have,VB,O
185,enough,JJ,O
185,autonomy,NN,O
185,to,TO,O
185,define,VB,O
185,your,PRP$,O
185,own,JJ,O
185,role,NN,O
185,.,.,O
186,Each,DT,O
186,client,NN,O
186,',POS,O
186,s,NN,O
186,needs,NNS,O
186,are,VBP,O
186,covered,VBN,O
186,by,IN,O
186,an,DT,O
186,integrated,JJ,O
186,combination,NN,O
186,of,IN,O
186,hardware,NN,B-Skill
186,",",",",O
186,software,NN,B-Skill
186,and,CC,O
186,services,NNS,B-Skill
186,.,.,O
187,The,DT,O
187,Fund,NNP,B-Occupation
187,Analyst,NNP,I-Occupation
187,will,MD,O
187,need,VB,O
187,to,TO,O
187,fully,RB,O
187,understand,VB,O
187,the,DT,O
187,relevant,JJ,O
187,fund,NN,O
187,",",",",O
187,its,PRP$,O
187,strategy,NN,B-Skill
187,",",",",O
187,investment,NN,B-Skill
187,process,NN,I-Skill
187,and,CC,O
187,internal,JJ,B-Skill
187,and,CC,I-Skill
187,external,JJ,I-Skill
187,reporting,NN,I-Skill
187,requirements,NNS,I-Skill
187,.,.,O
188,She,PRP,O
188,is,VBZ,O
188,not,RB,O
188,drinking,VBG,O
188,from,IN,O
188,a,DT,O
188,bottle,NN,O
188,so,IN,O
188,the,DT,O
188,position,NN,O
188,would,MD,O
188,start,VB,O
188,at,IN,O
188,approx,NN,O
189,i,NN,O
189,.,.,O
189,e,NN,O
189,.,.,O
189,3,CD,O
189,days,NNS,O
189,per,IN,O
189,weekEnd,NN,O
189,of,IN,O
189,March,NNP,O
189,2013Urgent,CD,O
189,Car,NNP,B-Occupation
189,driver,NN,I-Occupation
189,essential,JJ,O
189,Band,NNP,O
189,6,CD,O
189,Special,NNP,O
189,Schools,NNP,O
190,Extensive,JJ,O
190,experience,NN,O
190,in,IN,O
190,a,DT,O
190,supply,NN,B-Skill
190,chain,NN,I-Skill
190,management,NN,I-Skill
190,including,VBG,O
190,stock,NN,B-Skill
190,analysis,NN,I-Skill
190,",",",",O
190,pricing,NN,B-Skill
190,models,NNS,I-Skill
190,",",",",O
190,shipping,NN,B-Skill
190,",",",",O
190,KPI,NNP,B-Skill
190,reporting,VBG,I-Skill
190,on,IN,I-Skill
190,suppliers,NNS,I-Skill
190,",",",",O
190,and,CC,O
190,proven,RB,O
190,ability,NN,B-Skill
190,to,TO,I-Skill
190,reduce,VB,I-Skill
190,costs,NNS,I-Skill
190,in,IN,O
190,this,DT,O
190,area,NN,O
190,.,.,O
191,Skill,NNP,O
191,required,VBN,O
191,Candidates,NNP,O
191,must,MD,O
191,be,VB,O
191,proficient,JJ,O
191,in,IN,O
191,Production,NNP,B-Skill
191,planning,NN,I-Skill
191,/,NN,O
191,Project,NNP,B-Skill
191,management,NN,I-Skill
191,Operating,NN,I-Skill
191,in,IN,I-Skill
191,a,DT,I-Skill
191,medical,JJ,I-Skill
191,manufacturing,NN,I-Skill
191,environment,NN,I-Skill
192,A,DT,O
192,team,NN,B-Skill
192,player,NN,I-Skill
192,with,IN,O
192,a,DT,O
192,proactive,NN,B-Skill
192,",",",",O
192,flexible,JJ,B-Skill
192,attitude,NN,O
192,Able,NNP,O
192,to,TO,O
192,work,VB,B-Skill
192,to,TO,I-Skill
192,tight,VB,I-Skill
192,deadlines,NNS,I-Skill
192,and,CC,O
192,deliver,VB,B-Skill
192,under,IN,I-Skill
192,pressure,NN,I-Skill
192,Strong,NNP,O
192,negotiation,NN,B-Skill
192,skills,NNS,O
193,The,DT,O
193,ideal,JJ,O
193,candidate,NN,O
193,will,MD,O
193,have,VB,O
193,a,DT,O
193,legal,JJ,B-Skill
193,background,NN,O
193,",",",",O
193,company,NN,B-Qualification
193,secretarial,NN,I-Qualification
193,and,CC,I-Qualification
193,legal,JJ,I-Qualification
193,qualification,NN,I-Qualification
193,preferred,VBN,O
193,.,.,O
194,They,PRP,O
194,need,VBP,O
194,fullon,NNS,O
194,software,NN,B-Occupation
194,developers,NNS,I-Occupation
194,Overall,VBP,O
194,",",",",O
194,this,DT,O
194,is,VBZ,O
194,a,DT,O
194,lovely,JJ,O
194,place,NN,O
194,to,TO,O
194,work,VB,O
195,Perm,NNP,O
195,",",",",O
195,Asap,NNP,O
195,Blue,NNP,O
195,Skies,NNP,O
195,Marketing,NNP,B-Skill
195,Recruitment,NNP,I-Skill
195,specialises,VBZ,O
195,in,IN,O
195,marketing,VBG,B-Skill
195,jobs,NNS,O
195,across,IN,O
195,Creative,NNP,B-Skill
195,",",",",O
195,PR,NNP,B-Skill
195,",",",",O
195,Clientside,NNP,B-Skill
195,",",",",O
195,Account,NNP,B-Skill
195,Handling,NNP,I-Skill
195,and,CC,O
195,Executive,NNP,B-Skill
195,.,.,O
196,Constant,JJ,O
196,review,NN,B-Skill
196,of,IN,I-Skill
196,material,JJ,I-Skill
196,labour,NN,I-Skill
196,costs,NNS,I-Skill
196,to,TO,O
196,ensure,VB,B-Skill
196,the,DT,I-Skill
196,accuracy,NN,I-Skill
196,of,IN,I-Skill
196,rates,NNS,I-Skill
196,.,.,O
197,This,DT,O
197,post,NN,O
197,is,VBZ,O
197,class,NN,O
197,based,VBN,O
197,with,IN,O
197,guaranteed,JJ,O
197,weekly,JJ,O
197,release,NN,O
197,time,NN,O
197,.,.,O
198,Where,WRB,O
198,appropriate,JJ,O
198,assist,NN,B-Skill
198,in,IN,I-Skill
198,the,DT,I-Skill
198,training,NN,I-Skill
198,and,CC,I-Skill
198,development,NN,I-Skill
198,of,IN,O
198,Assistant,NNP,B-Occupation
198,Leakage,NNP,I-Occupation
198,Technicians,NNPS,I-Occupation
198,.,.,O
199,One,CD,O
199,of,IN,O
199,our,PRP$,O
199,consultants,NNS,B-Occupation
199,will,MD,O
199,be,VB,O
199,appointed,VBN,O
199,to,TO,O
199,work,VB,O
199,with,IN,O
199,you,PRP,O
199,so,IN,O
199,we,PRP,O
199,can,MD,O
199,help,VB,O
199,you,PRP,O
199,through,IN,O
199,the,DT,O
199,whole,JJ,O
199,hiring,NN,O
199,process,NN,O
199,.,.,O
200,My,PRP$,O
200,client,NN,O
200,is,VBZ,O
200,a,DT,O
200,leading,VBG,O
200,1st,CD,O
200,tier,JJ,O
200,manufacturer,NN,B-Occupation
200,of,IN,O
200,components,NNS,O
200,for,IN,O
200,the,DT,O
200,Automotive,NNP,B-Domain
200,OEM,NNP,I-Domain
200,',POS,I-Domain
200,s,NN,I-Domain
200,.,.,O
201,Work,NNP,O
201,alongside,RB,O
201,Special,JJ,O
201,Projects,NNPS,O
201,Dleiver,NNP,O
201,Team,NNP,O
201,to,TO,O
201,steamline,VB,B-Skill
201,Integrations,NNP,I-Skill
201,Interface,NNP,I-Skill
201,with,IN,I-Skill
201,ADC,NNP,I-Skill
201,Supplier,NNP,I-Skill
201,to,TO,O
201,manage,VB,B-Skill
201,the,DT,I-Skill
201,Transmission,NNP,I-Skill
201,Delivery,NNP,I-Skill
201,Manage,NNP,I-Skill
201,a,DT,I-Skill
201,portfolio,NN,I-Skill
201,of,IN,I-Skill
201,Transmission,NNP,I-Skill
201,Hub,NNP,I-Skill
201,sites,VBZ,I-Skill
201,for,IN,I-Skill
201,Microwave,NNP,I-Skill
201,Delivery,NNP,I-Skill
201,To,TO,O
201,manage,VB,B-Skill
201,all,DT,I-Skill
201,finances,NNS,I-Skill
201,for,IN,O
201,the,DT,O
201,project,NN,O
201,",",",",O
201,to,TO,O
201,ensure,VB,B-Skill
201,that,IN,I-Skill
201,both,DT,I-Skill
201,the,DT,I-Skill
201,Capex,NNP,I-Skill
201,and,CC,I-Skill
201,Opex,NNP,I-Skill
201,Budgets,NNP,I-Skill
201,are,VBP,I-Skill
201,managed,VBN,I-Skill
201,within,IN,I-Skill
201,targets,NNS,I-Skill
201,.,.,O
202,With,IN,O
202,a,DT,O
202,background,NN,O
202,in,IN,O
202,Credit,NNP,B-Skill
202,Control,NNP,I-Skill
202,",",",",O
202,you,PRP,O
202,will,MD,O
202,be,VB,O
202,keen,JJ,O
202,to,TO,O
202,stay,VB,O
202,within,IN,O
202,this,DT,O
202,area,NN,O
202,of,IN,O
202,accounts,NNS,O
202,.,.,O
203,Foot,NNP,O
203,Note,NN,O
203,:,:,O
203,If,IN,O
203,your,PRP$,O
203,application,NN,O
203,is,VBZ,O
203,successful,JJ,O
203,we,PRP,O
203,will,MD,O
203,contact,VB,O
203,you,PRP,O
203,to,TO,O
203,discuss,VB,O
203,the,DT,O
203,opportunity,NN,O
203,in,IN,O
203,more,JJR,O
203,detail,NN,O
203,within,IN,O
204,Michael,NNP,O
204,Page,NNP,O
204,is,VBZ,O
204,currently,RB,O
204,recruiting,VBG,O
204,for,IN,O
204,a,DT,O
204,Quality,NNP,B-Occupation
204,Assurance,NNP,I-Occupation
204,Manager,NNP,I-Occupation
204,to,TO,O
204,work,VB,O
204,in,IN,O
204,London,NNP,O
204,in,IN,O
204,the,DT,O
204,Biotechnology,NNP,B-Domain
204,industry,NN,O
204,Role,NNP,O
204,description,NN,O
204,As,IN,O
204,a,DT,O
204,Quality,NNP,B-Occupation
204,Assurance,NNP,I-Occupation
204,Manager,NNP,I-Occupation
204,you,PRP,O
204,will,MD,O
204,be,VB,O
204,in,IN,O
204,charge,NN,O
204,of,IN,O
204,Trainee,NNP,B-Occupation
204,Quality,NNP,I-Occupation
204,Assurance,NNP,I-Occupation
204,Advisors,NNP,I-Occupation
204,",",",",O
204,Quality,NNP,B-Occupation
204,Assurance,NNP,I-Occupation
204,Advisors,NNPS,I-Occupation
204,and,CC,O
204,Senior,NNP,B-Occupation
204,Quality,NNP,I-Occupation
204,Assurance,NNP,I-Occupation
204,Advisors,NNPS,I-Occupation
204,to,TO,O
204,ensure,VB,B-Skill
204,that,IN,I-Skill
204,procedures,NNS,I-Skill
204,are,VBP,I-Skill
204,performed,VBN,I-Skill
204,in,IN,I-Skill
204,compliance,NN,I-Skill
204,with,IN,I-Skill
204,Standard,NNP,I-Skill
204,Operating,NNP,I-Skill
204,Procedures,NNP,I-Skill
204,.,.,O
205,Degree,NNP,B-Qualification
205,/,NNP,I-Qualification
205,HND,NNP,I-Qualification
205,/,NNP,I-Qualification
205,HNC,NNP,I-Qualification
205,in,IN,I-Qualification
205,Civil,NNP,I-Qualification
205,Engineering,NNP,I-Qualification
205,or,CC,O
205,equivalent,JJ,O
205,SMSTS,NNP,O
205,PTS,NNP,O
205,PLEASE,NNP,O
205,NOTE,NNP,O
205,You,PRP,O
205,must,MD,O
205,be,VB,O
205,eligible,JJ,B-Qualification
205,to,TO,I-Qualification
205,live,VB,I-Qualification
205,and,CC,I-Qualification
205,work,VB,I-Qualification
205,in,IN,I-Qualification
205,the,DT,I-Qualification
205,UK,NNP,I-Qualification
205,to,TO,O
205,apply,VB,O
205,for,IN,O
205,this,DT,O
205,position,NN,O
205,.,.,O
206,The,DT,O
206,successful,JJ,O
206,candidates,NNS,O
206,will,MD,O
206,have,VB,O
206,proven,VBN,O
206,track,RP,O
206,records,NNS,O
206,in,IN,O
206,Maintenance,NNP,B-Skill
206,Engineering,NNP,I-Skill
206,ideally,RB,O
206,gained,VBD,O
206,within,IN,O
206,an,DT,O
206,automotive,JJ,B-Skill
206,component,NN,I-Skill
206,manufacturing,NN,I-Skill
206,environment,NN,O
206,.,.,O
207,are,VBP,O
207,met,VBN,O
207,on,IN,O
207,a,DT,O
207,consistent,JJ,O
207,basis,NN,O
207,Uphold,VBD,B-Skill
207,the,DT,I-Skill
207,mission,NN,I-Skill
207,values,NNS,I-Skill
207,and,CC,I-Skill
207,goals,NNS,I-Skill
207,of,IN,I-Skill
207,IQPC,NNP,I-Skill
207,Build,NNP,I-Skill
207,excellent,JJ,I-Skill
207,sustainable,JJ,I-Skill
207,client,NN,I-Skill
207,relationships,NNS,I-Skill
207,Interact,NNP,I-Skill
207,with,IN,I-Skill
